ID Cortex	Empresa analisada	Produto analisado	Data	Título	ID análise de mídia	Veículo	Status classificação	Assunto específico	Assunto Específico Sugerido	ID Assunto Específico Sugerido
1025172	BTG Pactual	-	2020-01-15	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	51652	Diário do Comércio	Classificado	Banco Pan lidera ranking de reclamações	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	4703
1025477	BTG Pactual	-	2020-01-16	Bancos Pan, BMG e Banrisul lideram em reclamações	51672	O Povo	Classificado	Banco Pan lidera ranking de reclamações	Bancos Pan, BMG e Banrisul lideram em reclamações	4718
1025033	BTG Pactual	-	2020-01-15	Banco Pan lidera ranking de reclamações do BC no 4º trimestre	51642	Yahoo Brasil	Classificado	Banco Pan lidera ranking de reclamações	Banco Pan lidera ranking de reclamações do BC no 4º trimestre	4701
1025031	BTG Pactual	-	2020-01-15	Pan, BMG e Banrisul lideram ranking de reclamações contra bancos em 2019, diz BC	51640	Correio Popular	Classificado	Banco Pan lidera ranking de reclamações	Pan, BMG e Banrisul lideram ranking de reclamações contra bancos em 2019, diz BC	4702
1025542	BTG Pactual	-	2020-01-16	Bancos Pan, BMG e Banrisul lideram em reclamações	51679	O Povo	Classificado	Banco Pan lidera ranking de reclamações	Bancos Pan, BMG e Banrisul lideram em reclamações	4718
1025565	BTG Pactual	-	2020-01-16	Banco Pan lidera ranking de reclamações no 4º trimestre	51684	Diário do Comércio	Classificado	Banco Pan lidera ranking de reclamações	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	4703
1025252	BTG Pactual	-	2020-01-15	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	51656	A Tarde	Classificado	Banco Pan lidera ranking de reclamações	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	4703
1025014	BTG Pactual	-	2020-01-15	Banco Pan lidera ranking de reclamações do BC no 4º trimestre	51637	UOL	Classificado	Banco Pan lidera ranking de reclamações	Banco Pan lidera ranking de reclamações do BC no 4º trimestre	4701
1025041	BTG Pactual	-	2020-01-15	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	51645	Revista IstoÉDinheiro	Classificado	Banco Pan lidera ranking de reclamações	Bancos Pan, BMG e Banrisul lideram ranking de reclamações ao BC	4703
1025686	BTG Pactual	-	2020-01-16	Pouso forçado de helicóptero na Faria Lima e o prejuízo que salvou vidas	51709	Infomoney	Classificado	Prédio do BTG fica na Faria Lima	Pouso forçado de helicóptero na Faria Lima e o prejuízo que salvou vidas	4732
1025654	BTG Pactual	-	2020-01-16	Ofertas de ações no Brasil em 2020 podem chegar a R$200 bi, estimam executivos	51706	UOL	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4730
1025428	BTG Pactual	-	2020-01-15	Petrobras dá partida em nova oferta da BR Distribuidora	51661	Valor Econômico	Classificado	BTG coordena oferta da Mitre	Petrobras dá partida em nova oferta da BR Distribuidora	4712
1025709	BTG Pactual	-	2020-01-16	BC aprova aumento De capital do Banco Pan	51710	Valor Econômico	Classificado	BC aprova aumento de capital do Banco Pan	BC aprova aumento de capital do Banco Pan	4733
1025586	BTG Pactual	-	2020-01-16	Petrobras encerra presença de quatro décadas na África	51688	Valor Econômico	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	4710
1025604	BTG Pactual	-	2020-01-16	Banco Pan tem aumento de capital aprovado pelo Banco Central	51697	Yahoo Brasil	Classificado	BC aprova aumento de capital do Banco Pan	BC aprova aumento de capital do Banco Pan	4706
1025918	BTG Pactual	-	2020-01-16	Itaú anuncia captação de US$ 1,5 bilhão nos EUA	51717	Yahoo Brasil	Classificado	BTG atua no setor de energia	Itaú anuncia captação de US$ 1,5 bilhão nos EUA	4737
1025653	BTG Pactual	-	2020-01-16	Ofertas de ações no Brasil em 2020 podem chegar a R$200 bi, estimam executivos	51705	Extra	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4730
1025712	BTG Pactual	-	2020-01-16	BC aprova aumento de capital Do Banco Pan	51711	Valor Econômico	Classificado	BC aprova aumento de capital do Banco Pan	BC aprova aumento de capital do Banco Pan	4733
1025862	BTG Pactual	-	2020-01-16	Minerva surpreende com oferta — mas ação chega a subir 6% | Brazil Journal	51716	Brazil Journal	Classificado	BTG coordena oferta da Minerva	BTG coordena oferta da Minerva	4725
1025595	BTG Pactual	-	2020-01-16	Conselho da Minerva aprova oferta pública de ações	51695	Revista IstoÉDinheiro	Classificado	BTG coordena oferta da Minerva	BTG coordena oferta da Minerva	4727
1025652	BTG Pactual	-	2020-01-16	Ofertas de ações no Brasil em 2020 podem chegar a R$200 bi, estimam executivos	51704	Yahoo Brasil	Classificado	BTG analisa a economia brasileira	BTG analisa a economia brasileira	4730
1025569	BTG Pactual	-	2020-01-16	Com follow on de R$ 1,4 bi, Minerva enterra plano de IPO no Chile	51686	Valor Econômico	Classificado	BTG coordena oferta da Minerva	Com follow on de R$ 1,4 bi, Minerva enterra plano de IPO no Chile	4725
1025567	BTG Pactual	-	2020-01-16	Bovespa	51685	Diário do Comércio	Classificado	Ações do BTG	Bovespa	4724
1025564	BTG Pactual	-	2020-01-16	Um mercado ainda em construção	51683	Exame	Classificado	BTG trabalha com fundos da Rio Bravo	Um mercado ainda em construção	4723
1024912	BTG Pactual	-	2020-01-15	Cautela por EUA-China e dado fraco do varejo levam à queda do Ibovespa	51623	Diário do Grande ABC	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	4697
1024919	BTG Pactual	-	2020-01-14	Cenário/Empresas 2: Concessionárias sobem com relicitação da BR-040; siderúrgicas recuam	51624	AGÊNCIA ESTADO	Classificado	BTG analisa as empresas: Cemig e Vale	-	-
1024907	BTG Pactual	-	2020-01-15	Cautela por EUA-China e dado fraco do varejo levam à queda do Ibovespa	51621	Terra	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	4697
1024910	BTG Pactual	-	2020-01-15	Cautela por EUA-China e dado fraco do varejo levam à queda do Ibovespa	51622	Revista Istoé	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	4697
1025111	BTG Pactual	-	2020-01-15	Exclusivo: BTG estuda comprar Guide e Rio Bravo da Fosun	51650	Yahoo Brasil	Classificado	BTG estuda comprar Guide e Rio Bravo	Exclusivo: BTG estuda comprar Guide e Rio Bravo da Fosun	4705
1024860	BTG Pactual	-	2020-01-15	Correção: Petrobras conclui venda de participação na Petrobras Oil & Gas	51616	Yahoo Brasil	Classificado	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	Petrobras vende fatia de 50% da Petrobras Oil & Gas B.V.	4687
1024723	BTG Pactual	-	2020-01-15	Chineses põem à venda Guide e Rio Bravo	51603	Valor Econômico	Classificado	A briga entre BTG e XP	Chineses põem à venda Guide e Rio Bravo	4692
1025322	BTG Pactual	-	2020-01-15	Os bancos com mais reclamações, segundo BC	51658	MSN	Classificado	Banco Pan lidera ranking de reclamações	Os bancos com mais reclamações, segundo BC	4704
1024572	BTG Pactual	-	2020-01-14	Fosun coloca Guide e Rio Bravo à venda	51597	Valor Econômico	Classificado	A briga entre BTG e XP	Fosun coloca Guide e Rio Bravo à venda	4688
1024802	BTG Pactual	-	2020-01-15	Agenda do Dia: Eletrobras; Petrobras; Cemig; Helbor	51614	Yahoo Brasil	Classificado	BTG coordena oferta da RNI Negócios Imobiliários	BTG coordena oferta da RNI Negócios Imobiliários	4695
1025310	BTG Pactual	-	2020-01-15	CENÁRIO/EMPRESAS 2: IRB SOBE EM DIA DE QUEDA DE BANCOS; RUMO RECUA COM ACORDO EUA-CHINA	51657	AGÊNCIA ESTADO	Classificado	BTG analisa a empresa: GPA	CENÁRIO/EMPRESAS 2: IRB SOBE EM DIA DE QUEDA DE BANCOS; RUMO RECUA COM ACORDO EUA-CHINA	4709
1027387	BTG Pactual	-	2020-01-19	Crisis social golpea sueño de ser centro financiero regional	51798	La Tercera	Classificado	BTG analisa economia chilena	Crisis social golpea sueño de ser centro financiero regional	4770
1027420	BTG Pactual	-	2020-01-19	Tenho R$ 1 mil. É pouco dinheiro para começar a investir?	51800	Exame	Classificado	Conte com a ajuda da assessoria BTG Pactual digital na hora de investir	Tenho R$ 1 mil. É pouco dinheiro para começar a investir?	4772
1033434	BTG Pactual	-	2020-01-20	Ibovespa tenta ficar acima de 118 mil pontos em dia sem NY e com vencimento de opções	51846	Reuters Brasil	Classificado	BTG analisa desempenho da bolsa	BTG analisa desempenho da bolsa	4796
1032183	BTG Pactual	-	2020-01-20	Juros baixos e dólar alto são “o novo normal” na economia, diz Paulo Guedes	51816	MSN	Classificado	Paulo Guedes citado como fundador do banco Pactual	Juros baixos e dólar alto são “o novo normal” na economia, diz Paulo Guedes	4784
1035185	BTG Pactual	-	2020-01-20	Celulose Irani avalia fazer oferta primária de ações	51865	Reuters Brasil	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani avalia fazer oferta primária de ações	4801
1032962	BTG Pactual	-	2020-01-20	Pessoa física ganha peso na base acionária de empresas	51838	Valor Econômico	Classificado	Cresce número de investidores no BTG	Pessoa física ganha peso na base acionária de empresas	4777
1035121	BTG Pactual	-	2020-01-20	Celulose Irani avalia fazer oferta primária de ações	51859	Portal R7	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani avalia fazer oferta primária de ações	4801
1032960	BTG Pactual	-	2020-01-20	Retorno maior de fundos é aposta para atrair pessoa física	51837	Valor Econômico	Classificado	Investidores apostam em fundos de investimento em participações de infraestrutura	Retorno maior de fundos é aposta para atrair pessoa física	4794
1032580	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51831	Diário do Grande ABC	Classificado	Clientes avaliam fintechs e corretoras	Clientes avaliam fintechs e corretoras	4782
1032534	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51828	Portal R7	Classificado	Clientes avaliam fintechs e corretoras	Clientes avaliam fintechs e corretoras	4782
1032036	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51814	Estadão	Classificado	Clientes avaliam fintechs e corretoras	Fintechs e corretoras lideram avaliações positivas de clientes	4782
1034659	BTG Pactual	-	2020-01-20	Perfin lista fundo de infraestrutura na B3 e se manterá ativos em leilões	51853	Revista Istoé	Classificado	BTG coordena oferta da Perfin Apollo Energia	Perfin lista fundo de infraestrutura na B3 e se manterá ativos em leilões	4800
1035179	BTG Pactual	-	2020-01-20	Celulose Irani estuda fazer oferta pública de distribuição primária de ações	51864	Terra	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani estuda fazer oferta pública de distribuição primária de ações	4803
1032623	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51832	BOL	Classificado	Clientes avaliam fintechs e corretoras	Clientes avaliam fintechs e corretoras	4782
1032624	BTG Pactual	-	2020-01-20	Fintechs e corretoras lideram avaliações positivas de clientes	51833	UOL	Classificado	Clientes avaliam fintechs e corretoras	Clientes avaliam fintechs e corretoras	4782
1035122	BTG Pactual	-	2020-01-20	Celulose Irani avalia fazer oferta primária de ações	51860	Extra	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani avalia fazer oferta primária de ações	4801
1035186	BTG Pactual	-	2020-01-21	Celulose Irani estuda fazer oferta pública de distribuição primária de ações	51866	Yahoo Brasil	Classificado	BTG coordena oferta da Celulose Irani	Celulose Irani estuda fazer oferta pública de distribuição primária de ações	4803
1034657	BTG Pactual	-	2020-01-20	Perfin lista fundo de infraestrutura na B3 e se manterá ativos em leilões	51852	Revista IstoÉDinheiro	Classificado	BTG coordena oferta da Perfin Apollo Energia	Perfin lista fundo de infraestrutura na B3 e se manterá ativos em leilões	4800
1035673	BTG Pactual	-	2020-01-21	M. Dias Branco recomprará até 10% das ações em circulação	51919	Yahoo Brasil	Classificado	BTG intermedia operação da M. Dias Branco	M. Dias Branco recomprará até 10% das ações em circulação	4823
1038869	BTG Pactual	-	2020-01-27	Milionários devem chegar a 457 mil no país até 2022	52067	Valor Econômico	Classificado	BTG afirma que nova geração aposta em investimentos de impacto	Milionários devem chegar a 457 mil no país até 2022	4886
1035307	BTG Pactual	-	2020-01-21	QUAIS INCENTIVOS E VANTAGENS DÁ A ZPE?	51877	Diário do Nordeste	Classificado	BTG intermedia operação da M. Dias Branco	QUAIS INCENTIVOS E VANTAGENS DÁ A ZPE?	4813
1035589	BTG Pactual	-	2020-01-21	Ibovespa tem ajuste negativo após recorde com preocupação com vírus na China	51910	Yahoo Brasil	Classificado	BTG analisa a empresa: SulAmérica	BTG analisa a empresa: SulAmérica	4821
1035726	BTG Pactual	-	2020-01-21	Ressaca da Black Friday derruba Hering na Bolsa	51926	MSN	Classificado	BTG analisa a empresa: Hering	Ressaca da Black Friday derruba Hering na Bolsa	4822
1035536	BTG Pactual	-	2020-01-21	Positivo Tecnologia anuncia oferta de até 54 mi de ações; deve precificar em 30/01	51899	Reuters Brasil	Classificado	BTG coordena oferta da Positivo	BTG coordena oferta da Positivo	4819
1036209	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em 1 dia	51954	Revista IstoÉDinheiro	Classificado	BTG analisa a empresa: Hering	BTG analisa a empresa: Hering	4828
1036090	BTG Pactual	-	2020-01-22	Acciones de bancos, las más recomendadas por BTG Pactual para invertir en este año	51940	La República	Classificado	Recomendações	Acciones de bancos, las más recomendadas por BTG Pactual para invertir en este año	4835
1039949	BTG Pactual	-	2020-01-28	Destaque para ações	52109	INVESTIDOR INSTITUCIONAL/SÃO PAULO	Classificado	Projeções de Demanda por Ativos ao longo de 2020	Destaque para ações	4905
1038900	BTG Pactual	-	2020-01-27	Lojas Americanas, Rumo e mais 42 empresas contratam estagiários e trainees	52070	Exame	Classificado	BTG contrata	Lojas Americanas, Rumo e mais 42 empresas contratam estagiários e trainees	4887
1038970	BTG Pactual	-	2020-01-27	"BTG Pactual inicia cobertura de XP com recomendação neutra ""por enquanto"" e preço-alvo de R$37"	52079	UOL	Classificado	Recomendações	Recomendações	4891
1036175	BTG Pactual	-	2020-01-22	Hering perde mais de R$ 600 milhões em 1 dia	51947	Portal R7	Classificado	BTG analisa a empresa: Hering	BTG analisa a empresa: Hering	4828
1035368	BTG Pactual	-	2020-01-21	Destaques	51881	Valor Econômico	Classificado	BTG coordena oferta da Celulose Irani	Destaques - Finanças	4805
1036599	BTG Pactual	-	2020-01-22	Valor de mercado da XP supera R$100 bilhões	51972	Reuters Brasil	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1036996	BTG Pactual	-	2020-01-23	Investidor sinaliza em Davos retorno da confiança no Brasil	52010	Folha de S.Paulo	Classificado	BTG participa do Fórum Econômico Mundial em Davos	Investidores em Davos sinalizam que Brasil está na moda outra vez	4840
1038895	BTG Pactual	-	2020-01-27	Milionários devem chegar a 457 mil no país até 2022	52068	Valor Econômico	Classificado	BTG afirma que nova geração aposta em investimentos de impacto	Milionários devem chegar a 457 mil no país até 2022	4886
1036718	BTG Pactual	-	2020-01-22	CORREÇÃO-Valor de mercado da XP supera R$100 bilhões	51985	Terra	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1036701	BTG Pactual	-	2020-01-22	Ibovespa recupera os 118 mil pontos com melhora externa; trégua em bancos e alta de B3 ajudam	51978	Extra	Classificado	BTG analisa desempenho da bolsa	Ibovespa recupera os 118 mil pontos com melhora externa; trégua em bancos e alta de B3 ajudam	4842
1038897	BTG Pactual	-	2020-01-27	Grande banco perde fatia no ‘private’	52069	Valor Econômico	Classificado	Bancos perdem market share	Grande banco perde fatia no ‘private’	4885
1036708	BTG Pactual	-	2020-01-22	CORREÇÃO-Valor de mercado da XP supera R$100 bilhões	51984	Extra	Classificado	XP ultrapassa valor de mercado de 100 bilhões de reais	Valor de mercado da XP supera R$100 bilhões	4841
1038965	BTG Pactual	-	2020-01-27	"BTG Pactual inicia cobertura de XP com recomendação neutra ""por enquanto"" e preço-alvo de R$37"	52076	Yahoo Brasil	Classificado	Recomendações	Recomendações	4891
